h1_band,count,mean_E,std_E,min_E,max_E,median_E
0,161,2.198469563106485,7.460605932365041,0.0,44.99042656290322,0.27258052125496923
3,13,2.2592830957873433,5.328565419493567,0.04667390824427854,19.85157856563678,0.21910158164233026
4,2,0.003451450269980229,0.0,0.003451450269980229,0.003451450269980229,0.003451450269980229
5,7,1.5692448385670486,2.710722533011212,0.27258052125496923,8.189960049356824,0.3660176523721882
6,8,0.5096931853938861,0.05546804069757274,0.45417047514900716,0.5651612126141776,0.5097205269061799
