constraint_id,context,H_sq_total,frac_mountain,frac_rope,frac_tangled_rope,frac_snare,frac_scaffold,frac_piton
hanbali_reading,moderate,0.0014194224974680956,4.488708994856088e-35,4.488708994856088e-35,0.5110774756932489,0.4889144454443727,7.3320563208450115e-06,7.468060575207698e-07
hanbali_reading,institutional,0.578111620874363,1.1169440451383095e-37,0.0010263711022479843,0.14062053811424027,0.8514451710263538,0.006907906003076804,1.3754081221705727e-08
hanbali_reading,analytical,0.3912275354834926,1.6504930604203881e-37,1.6504930604203881e-37,0.196743713404485,0.8032558683045415,7.70075512460785e-08,3.412834221567103e-07
monarchical_reading,powerless,0.5956901871621578,4.196815156943246e-31,3.6254363500774273e-09,0.15712943024254838,0.8428682112771962,1.439656008790066e-06,9.151988102535788e-07
monarchical_reading,moderate,0.1708332531535251,1.6799184011078504e-41,1.6799184011078504e-41,0.3147339611876127,0.6852573420708136,4.5178985191164697e-10,8.696289783794259e-06
monarchical_reading,institutional,0.6123354602165039,0.0,3.377557788293473e-05,0.15268130781028647,0.8465260862095406,0.0007570433612186466,1.7870410715775164e-06
monarchical_reading,analytical,0.6091722300150522,4.004374395520841e-31,4.004374395520841e-31,0.15369097131630263,0.8462585379415187,1.4972315034850766e-10,5.049059245560757e-05
muslim_uncodified_reading,powerless,0.002305641432541457,3.5972172991471656e-37,3.5972172991471656e-37,0.6365525888800717,0.3634420624724688,3.380410525671852e-07,5.010606406943691e-06
muslim_uncodified_reading,moderate,0.0013227097941266074,7.029768757504633e-37,7.029768757504633e-37,0.6309314644847233,0.3690471120636881,7.429068530135732e-07,2.0680544735437596e-05
muslim_uncodified_reading,institutional,0.467986093423072,4.275272576487943e-31,4.275272576487943e-31,0.27373980032180073,0.7262599830790956,2.1388804653798167e-07,2.711057209554676e-09
muslim_uncodified_reading,analytical,0.495713289682951,1.2303928606437804e-31,1.2303928606437804e-31,0.2642883804657462,0.7357005071865916,4.873841738995661e-09,1.1107473820380032e-05
power_asymmetry_in_legibility,powerless,0.16911872113296608,4.1407484914538034e-30,1.748698549438894e-11,0.044356121162280104,0.9548721906721986,2.3641741249410357e-07,0.0007714517306218405
power_asymmetry_in_legibility,moderate,0.06003580977150771,2.8527892491522266e-31,2.8527892491522266e-31,0.08464056294888603,0.9141156469486302,2.8527892491522266e-31,0.001243790102483697
power_asymmetry_in_legibility,institutional,0.17316839373511522,6.551595226151434e-31,5.059856111794302e-06,0.043335518783936135,0.9553434874547344,0.0001317088011563442,0.0011842251040612335
power_asymmetry_in_legibility,analytical,0.17415361177072572,1.523254556816645e-31,1.523254556816645e-31,0.04095362319481544,0.9460171976094068,1.523254556816645e-31,0.013029179195777707
pragmatic_incoherence_reading,powerless,0.0024660970460396586,3.945091544629478e-29,3.945091544629478e-29,0.5534411782568095,0.444994486428551,3.945091544629478e-29,0.0015643353146394885
pragmatic_incoherence_reading,moderate,0.0014153896644604348,8.067514483542349e-29,8.067514483542349e-29,0.5455866310981934,0.448373300985192,8.067514483542349e-29,0.0060400679166146155
pragmatic_incoherence_reading,institutional,0.6270177299283088,5.085665852465385e-31,8.892375581792108e-08,0.15696728438012084,0.842984663104771,1.7062366621699222e-07,4.779296768611384e-05
pragmatic_incoherence_reading,analytical,0.42347434470998063,4.368250940784453e-31,4.368250940784453e-31,0.21395891286159002,0.7831404662551652,4.368250940784453e-31,0.0029006208832446697
public_health_primary,powerless,0.5083966404260674,4.0771632798641575e-31,2.7507147951640705e-06,0.12722595790616942,0.8714285302481245,0.0013427611309108842,4.0771632798641575e-31
public_health_primary,moderate,0.0014128147798134832,7.7169131377145565e-31,7.7169131377145565e-31,0.4630961927180038,0.5366300416106042,0.00027376567139195986,7.7169131377145565e-31
public_health_primary,institutional,0.6024750585686827,6.183723326428663e-33,0.0014159449161328622,0.06099263149061031,0.7378105980545567,0.19978082553870008,6.183723326428663e-33
public_health_primary,analytical,0.3505848375497641,5.2335553321900615e-31,5.2335553321900615e-31,0.17321723073014744,0.8267795224434163,3.246814395225363e-06,1.204104628902272e-11
rational_dropout_reading,powerless,5.134897916234391e-06,2.258478514564645e-26,5.9346186120977494e-05,2.7786075566164106e-05,0.9649664110768665,0.0005112216586059089,0.034435235002840445
rational_dropout_reading,moderate,7.2752834206988115e-06,2.4778403696322857e-26,4.188656164033386e-05,3.0324361487850622e-05,0.9609648024680358,0.0004921651442211651,0.038470821464614786
rational_dropout_reading,institutional,0.06117849607283617,4.0863781004234765e-30,0.9807955439565721,0.015285514933619989,0.0002257659596495643,0.0036489136380158543,4.4261512142548e-05
rational_dropout_reading,analytical,7.452660667873944e-06,3.3544633742511447e-26,4.0889639423441815e-05,1.977487675107233e-05,0.0198657972729963,0.0018324394238244863,0.9782410987870047
regulatory_recognition_reading,powerless,0.6839592960812049,3.653778954412276e-31,5.542046009172526e-07,0.1720385206712509,0.8278990288536956,6.189564815335376e-05,6.222992228499484e-10
regulatory_recognition_reading,moderate,0.0013773653170737698,6.534126068023475e-36,6.534126068023475e-36,0.5867405533210959,0.41324570725349963,1.3602193973024288e-05,1.3723143146043384e-07
