id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
regulated_stablecoin_reading	4	True	0.167471066534214	0.24997382928251466	0.08250276274830065	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
responsibility_preservation_mechanism	4	True	0.26672315105761923	0.4047195331240714	0.13799638206645215	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
scale_ceiling_c0	4	True	0.07177331422894886	0.1071316411210777	0.03535832689212884	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
secession_legitimacy_boundary__constitutional_impossibility_reading	4	True	0.24740951828951313	0.36900898608371213	0.121599467794199	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
sex_gender_category__identity_reading	4	True	0.26672315105761923	0.4047195331240714	0.13799638206645215	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
shinbutsu_ontological_commitment__incoherence_reading	4	True	0.2671562251855319	0.39876777528401147	0.13161155009847958	False	False	False	piton|piton|piton|tangled_rope	piton|piton|piton|tangled_rope	mountain|rope|rope|mountain
situational_reading	4	True	0.2711436315315846	0.4047195331240714	0.13357590159248678	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
sovereign_cbdc_reading	4	True	0.26672315105761923	0.4047195331240714	0.13799638206645215	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
specification_binding_authority	4	True	0.2711436315315846	0.4047195331240714	0.13357590159248678	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
speech_protection_kernel__absolutist_reading	4	True	0.24600599072247475	0.36900898608371213	0.12300299536123738	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
state_killing_legitimacy__abolition_reading	4	True	0.3788036028750079	0.5654169948056879	0.18661339193067994	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
statutory_debt_ceiling__coordination_scaffold_reading	4	True	0.0797481269210543	0.11903515680119747	0.03928702988014317	True	False	False	scaffold|scaffold|scaffold|scaffold	piton|piton|piton|piton	mountain|rope|rope|mountain
superheavy_decay_reading	4	True	0.2713523748981757	0.4047195331240714	0.13336715822589568	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
synthesis_infrastructure_gap	4	True	0.26672315105761923	0.4047195331240714	0.13799638206645215	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
techno_nationalist_reading	4	True	0.26672315105761923	0.4047195331240714	0.13799638206645215	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
third_act_arbitrage	4	True	0.2311846228703841	0.34520195472347265	0.11401733185308854	True	False	False	naturalized|naturalized|naturalized|naturalized	rope|rope|rope|rope	mountain|rope|rope|mountain
udhr_article_3__negative_liberty_reading	4	True	0.2711436315315846	0.4047195331240714	0.13357590159248678	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
validation_judgment_separation	4	True	0.04784887615263258	0.07142109408071848	0.0235722179280859	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
vedic_corpus_social_prescription__colonial_orientalist_reading	4	True	0.26672315105761923	0.4047195331240714	0.13799638206645215	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
visual_evidentiary_authority_contradictions	0	False	None	None	None	False	False	False	unknown|unknown|unknown|unknown	unknown|unknown|unknown|unknown	mountain|rope|rope|mountain
visual_evidentiary_authority_flat_control	4	True	0.15152144115000316	0.22616679792227515	0.07464535677227199	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
womens_financial_autonomy	4	True	0.15152144115000316	0.22616679792227515	0.07464535677227199	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
zero_mathematical_status__parmenidean_rejection	4	True	0.26672315105761923	0.4047195331240714	0.13799638206645215	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
zero_mathematical_status__placeholder_reading	4	True	0.24679651712811396	0.36900898608371213	0.12221246895559817	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
zionist_legitimacy_basis__national_liberation_reading	4	True	0.2549559532168419	0.38686425960389176	0.13190830638704987	False	False	False	naturalized|naturalized|naturalized|tangled_rope	naturalized|naturalized|naturalized|tangled_rope	mountain|rope|rope|mountain
