id	obs	lo	hi	type
fourteenth_amendment_equal_protection__formal_equality_reading	moderate	0.6600	1.6000	snare
fourteenth_amendment_equal_protection__formal_equality_reading	institutional	-0.5000	0.0000	rope
fourteenth_amendment_equal_protection__formal_equality_reading	institutional	0.0010	0.3490	naturalized
fourteenth_amendment_equal_protection__formal_equality_reading	institutional	0.3500	0.3500	unknown
fourteenth_amendment_equal_protection__formal_equality_reading	institutional	0.3510	0.6590	tangled_rope
fourteenth_amendment_equal_protection__formal_equality_reading	institutional	0.6600	1.6000	snare
fourteenth_amendment_equal_protection__formal_equality_reading	analytical	-0.5000	0.0000	rope
fourteenth_amendment_equal_protection__formal_equality_reading	analytical	0.0010	0.3490	naturalized
fourteenth_amendment_equal_protection__formal_equality_reading	analytical	0.3500	0.3500	unknown
fourteenth_amendment_equal_protection__formal_equality_reading	analytical	0.3510	0.6590	tangled_rope
fourteenth_amendment_equal_protection__formal_equality_reading	analytical	0.6600	1.6000	snare
gendered_outcome_asymmetry	powerless	-0.5000	0.3490	naturalized
gendered_outcome_asymmetry	powerless	0.3500	0.3500	unknown
gendered_outcome_asymmetry	powerless	0.3510	0.6590	tangled_rope
gendered_outcome_asymmetry	powerless	0.6600	1.6000	snare
gendered_outcome_asymmetry	moderate	-0.5000	0.0000	rope
gendered_outcome_asymmetry	moderate	0.0010	0.3490	naturalized
gendered_outcome_asymmetry	moderate	0.3500	0.3500	unknown
gendered_outcome_asymmetry	moderate	0.3510	0.6590	tangled_rope
gendered_outcome_asymmetry	moderate	0.6600	1.6000	snare
gendered_outcome_asymmetry	institutional	-0.5000	0.0000	rope
gendered_outcome_asymmetry	institutional	0.0010	0.3490	naturalized
gendered_outcome_asymmetry	institutional	0.3500	0.3500	unknown
gendered_outcome_asymmetry	institutional	0.3510	0.6590	tangled_rope
gendered_outcome_asymmetry	institutional	0.6600	1.6000	snare
gendered_outcome_asymmetry	analytical	-0.5000	0.0000	rope
gendered_outcome_asymmetry	analytical	0.0010	0.3490	naturalized
gendered_outcome_asymmetry	analytical	0.3500	0.3500	unknown
gendered_outcome_asymmetry	analytical	0.3510	0.6590	tangled_rope
gendered_outcome_asymmetry	analytical	0.6600	1.6000	snare
geopolitical_settlement_competition	powerless	-0.5000	0.3490	naturalized
geopolitical_settlement_competition	powerless	0.3500	0.3500	unknown
geopolitical_settlement_competition	powerless	0.3510	0.6590	tangled_rope
geopolitical_settlement_competition	powerless	0.6600	1.6000	snare
geopolitical_settlement_competition	moderate	-0.5000	0.0000	rope
geopolitical_settlement_competition	moderate	0.0010	0.3490	naturalized
geopolitical_settlement_competition	moderate	0.3500	0.3500	unknown
geopolitical_settlement_competition	moderate	0.3510	0.6590	tangled_rope
geopolitical_settlement_competition	moderate	0.6600	1.6000	snare
geopolitical_settlement_competition	institutional	-0.5000	0.0000	rope
geopolitical_settlement_competition	institutional	0.0010	0.3490	naturalized
geopolitical_settlement_competition	institutional	0.3500	0.3500	unknown
geopolitical_settlement_competition	institutional	0.3510	0.6590	tangled_rope
geopolitical_settlement_competition	institutional	0.6600	1.6000	snare
geopolitical_settlement_competition	analytical	-0.5000	0.0000	rope
geopolitical_settlement_competition	analytical	0.0010	0.3490	naturalized
geopolitical_settlement_competition	analytical	0.3500	0.3500	unknown
geopolitical_settlement_competition	analytical	0.3510	0.6590	tangled_rope
geopolitical_settlement_competition	analytical	0.6600	1.6000	snare
gita_kurukshetra_discourse__gandhian_allegorical_reading	powerless	-0.5000	1.6000	unknown
gita_kurukshetra_discourse__gandhian_allegorical_reading	moderate	-0.5000	0.3500	rope
gita_kurukshetra_discourse__gandhian_allegorical_reading	moderate	0.3510	1.6000	unknown
gita_kurukshetra_discourse__gandhian_allegorical_reading	institutional	-0.5000	0.3500	rope
gita_kurukshetra_discourse__gandhian_allegorical_reading	institutional	0.3510	1.6000	unknown
gita_kurukshetra_discourse__gandhian_allegorical_reading	analytical	-0.5000	0.3500	rope
gita_kurukshetra_discourse__gandhian_allegorical_reading	analytical	0.3510	1.6000	unknown
historical_treaty_substrate__stewardship_reading	powerless	-0.5000	1.6000	unknown
historical_treaty_substrate__stewardship_reading	moderate	-0.5000	0.3500	rope
historical_treaty_substrate__stewardship_reading	moderate	0.3510	1.6000	unknown
historical_treaty_substrate__stewardship_reading	institutional	-0.5000	0.3500	rope
historical_treaty_substrate__stewardship_reading	institutional	0.3510	1.6000	unknown
historical_treaty_substrate__stewardship_reading	analytical	-0.5000	0.3500	rope
historical_treaty_substrate__stewardship_reading	analytical	0.3510	1.6000	unknown
indexical_realism	powerless	-0.5000	0.3490	naturalized
indexical_realism	powerless	0.3500	0.3500	unknown
indexical_realism	powerless	0.3510	0.6590	tangled_rope
indexical_realism	powerless	0.6600	1.6000	snare
indexical_realism	moderate	-0.5000	0.0000	rope
indexical_realism	moderate	0.0010	0.3490	naturalized
indexical_realism	moderate	0.3500	0.3500	unknown
indexical_realism	moderate	0.3510	0.6590	tangled_rope
indexical_realism	moderate	0.6600	1.6000	snare
indexical_realism	institutional	-0.5000	0.0000	rope
indexical_realism	institutional	0.0010	0.3490	naturalized
indexical_realism	institutional	0.3500	0.3500	unknown
indexical_realism	institutional	0.3510	0.6590	tangled_rope
indexical_realism	institutional	0.6600	1.6000	snare
indexical_realism	analytical	-0.5000	0.0000	rope
indexical_realism	analytical	0.0010	0.3490	naturalized
indexical_realism	analytical	0.3500	0.3500	unknown
indexical_realism	analytical	0.3510	0.6590	tangled_rope
indexical_realism	analytical	0.6600	1.6000	snare
institutional_barrier_structure	powerless	-0.5000	0.3490	naturalized
institutional_barrier_structure	powerless	0.3500	0.3500	unknown
institutional_barrier_structure	powerless	0.3510	0.6590	tangled_rope
institutional_barrier_structure	powerless	0.6600	1.6000	snare
institutional_barrier_structure	moderate	-0.5000	0.0000	rope
institutional_barrier_structure	moderate	0.0010	0.3490	naturalized
institutional_barrier_structure	moderate	0.3500	0.3500	unknown
institutional_barrier_structure	moderate	0.3510	0.6590	tangled_rope
institutional_barrier_structure	moderate	0.6600	1.6000	snare
institutional_barrier_structure	institutional	-0.5000	0.0000	rope
institutional_barrier_structure	institutional	0.0010	0.3490	naturalized
institutional_barrier_structure	institutional	0.3500	0.3500	unknown
institutional_barrier_structure	institutional	0.3510	0.6590	tangled_rope
institutional_barrier_structure	institutional	0.6600	1.6000	snare
institutional_barrier_structure	analytical	-0.5000	0.0000	rope
institutional_barrier_structure	analytical	0.0010	0.3490	naturalized
institutional_barrier_structure	analytical	0.3500	0.3500	unknown
institutional_barrier_structure	analytical	0.3510	0.6590	tangled_rope
institutional_barrier_structure	analytical	0.6600	1.6000	snare
institutional_trust_erosion_c0	powerless	-0.5000	0.0000	rope
institutional_trust_erosion_c0	powerless	0.0010	0.3490	naturalized
institutional_trust_erosion_c0	powerless	0.3500	1.6000	unknown
institutional_trust_erosion_c0	moderate	-0.5000	0.0000	rope
institutional_trust_erosion_c0	moderate	0.0010	0.3490	naturalized
institutional_trust_erosion_c0	moderate	0.3500	1.6000	unknown
institutional_trust_erosion_c0	institutional	-0.5000	0.0000	rope
institutional_trust_erosion_c0	institutional	0.0010	0.3490	naturalized
institutional_trust_erosion_c0	institutional	0.3500	1.6000	unknown
institutional_trust_erosion_c0	analytical	-0.5000	0.0000	rope
institutional_trust_erosion_c0	analytical	0.0010	0.3490	naturalized
institutional_trust_erosion_c0	analytical	0.3500	1.6000	unknown
institutional_validation_reading	powerless	-0.5000	0.3490	naturalized
institutional_validation_reading	powerless	0.3500	0.3500	unknown
institutional_validation_reading	powerless	0.3510	0.6590	tangled_rope
institutional_validation_reading	powerless	0.6600	1.6000	snare
institutional_validation_reading	moderate	-0.5000	0.0000	rope
institutional_validation_reading	moderate	0.0010	0.3490	naturalized
institutional_validation_reading	moderate	0.3500	0.3500	unknown
institutional_validation_reading	moderate	0.3510	0.6590	tangled_rope
institutional_validation_reading	moderate	0.6600	1.6000	snare
institutional_validation_reading	institutional	-0.5000	0.0000	rope
institutional_validation_reading	institutional	0.0010	0.3490	naturalized
institutional_validation_reading	institutional	0.3500	0.3500	unknown
institutional_validation_reading	institutional	0.3510	0.6590	tangled_rope
institutional_validation_reading	institutional	0.6600	1.6000	snare
institutional_validation_reading	analytical	-0.5000	0.0000	rope
institutional_validation_reading	analytical	0.0010	0.3490	naturalized
institutional_validation_reading	analytical	0.3500	0.3500	unknown
institutional_validation_reading	analytical	0.3510	0.6590	tangled_rope
institutional_validation_reading	analytical	0.6600	1.6000	snare
institutional_verification_collapse	powerless	-0.5000	0.3490	naturalized
institutional_verification_collapse	powerless	0.3500	0.3500	unknown
institutional_verification_collapse	powerless	0.3510	0.6590	tangled_rope
institutional_verification_collapse	powerless	0.6600	1.6000	snare
institutional_verification_collapse	moderate	-0.5000	0.0000	rope
institutional_verification_collapse	moderate	0.0010	0.3490	naturalized
institutional_verification_collapse	moderate	0.3500	0.3500	unknown
institutional_verification_collapse	moderate	0.3510	0.6590	tangled_rope
institutional_verification_collapse	moderate	0.6600	1.6000	snare
institutional_verification_collapse	institutional	-0.5000	0.0000	rope
institutional_verification_collapse	institutional	0.0010	0.3490	naturalized
institutional_verification_collapse	institutional	0.3500	0.3500	unknown
institutional_verification_collapse	institutional	0.3510	0.6590	tangled_rope
institutional_verification_collapse	institutional	0.6600	1.6000	snare
institutional_verification_collapse	analytical	-0.5000	0.0000	rope
institutional_verification_collapse	analytical	0.0010	0.3490	naturalized
institutional_verification_collapse	analytical	0.3500	0.3500	unknown
institutional_verification_collapse	analytical	0.3510	0.6590	tangled_rope
institutional_verification_collapse	analytical	0.6600	1.6000	snare
interactionist_reading	powerless	-0.5000	0.4500	scaffold
interactionist_reading	powerless	0.4510	1.6000	unknown
interactionist_reading	moderate	-0.5000	0.4500	scaffold
interactionist_reading	moderate	0.4510	1.6000	unknown
interactionist_reading	institutional	-0.5000	0.4500	scaffold
interactionist_reading	institutional	0.4510	1.6000	unknown
interactionist_reading	analytical	-0.5000	0.4500	scaffold
interactionist_reading	analytical	0.4510	1.6000	unknown
intervention_target_selection	powerless	-0.5000	0.3490	naturalized
intervention_target_selection	powerless	0.3500	0.3500	unknown
intervention_target_selection	powerless	0.3510	0.6590	tangled_rope
intervention_target_selection	powerless	0.6600	1.6000	snare
intervention_target_selection	moderate	-0.5000	0.0000	rope
intervention_target_selection	moderate	0.0010	0.3490	naturalized
intervention_target_selection	moderate	0.3500	0.3500	unknown
intervention_target_selection	moderate	0.3510	0.6590	tangled_rope
intervention_target_selection	moderate	0.6600	1.6000	snare
intervention_target_selection	institutional	-0.5000	0.0000	rope
intervention_target_selection	institutional	0.0010	0.3490	naturalized
intervention_target_selection	institutional	0.3500	0.3500	unknown
intervention_target_selection	institutional	0.3510	0.6590	tangled_rope
intervention_target_selection	institutional	0.6600	1.6000	snare
intervention_target_selection	analytical	-0.5000	0.0000	rope
intervention_target_selection	analytical	0.0010	0.3490	naturalized
intervention_target_selection	analytical	0.3500	0.3500	unknown
intervention_target_selection	analytical	0.3510	0.6590	tangled_rope
intervention_target_selection	analytical	0.6600	1.6000	snare
jewish_self_determination__indigenous_return_reading	powerless	-0.5000	0.4500	scaffold
jewish_self_determination__indigenous_return_reading	powerless	0.4510	0.6590	unknown
jewish_self_determination__indigenous_return_reading	powerless	0.6600	1.6000	snare
jewish_self_determination__indigenous_return_reading	moderate	-0.5000	0.4500	scaffold
jewish_self_determination__indigenous_return_reading	moderate	0.4510	0.6590	unknown
jewish_self_determination__indigenous_return_reading	moderate	0.6600	1.6000	snare
jewish_self_determination__indigenous_return_reading	institutional	-0.5000	0.4500	scaffold
jewish_self_determination__indigenous_return_reading	institutional	0.4510	0.6590	unknown
jewish_self_determination__indigenous_return_reading	institutional	0.6600	1.6000	snare
jewish_self_determination__indigenous_return_reading	analytical	-0.5000	0.4500	scaffold
jewish_self_determination__indigenous_return_reading	analytical	0.4510	0.6590	unknown
jewish_self_determination__indigenous_return_reading	analytical	0.6600	1.6000	snare
jewish_sovereignty_palestine__cultural_zionist_reading	powerless	-0.5000	0.4500	scaffold
jewish_sovereignty_palestine__cultural_zionist_reading	powerless	0.4510	1.6000	unknown
jewish_sovereignty_palestine__cultural_zionist_reading	moderate	-0.5000	0.4500	scaffold
jewish_sovereignty_palestine__cultural_zionist_reading	moderate	0.4510	1.6000	unknown
jewish_sovereignty_palestine__cultural_zionist_reading	institutional	-0.5000	0.4500	scaffold
jewish_sovereignty_palestine__cultural_zionist_reading	institutional	0.4510	1.6000	unknown
jewish_sovereignty_palestine__cultural_zionist_reading	analytical	-0.5000	0.4500	scaffold
jewish_sovereignty_palestine__cultural_zionist_reading	analytical	0.4510	1.6000	unknown
jewish_sovereignty_palestine__settler_colonial_reading	powerless	-0.5000	0.3490	naturalized
jewish_sovereignty_palestine__settler_colonial_reading	powerless	0.3500	0.3500	unknown
jewish_sovereignty_palestine__settler_colonial_reading	powerless	0.3510	0.6590	tangled_rope
jewish_sovereignty_palestine__settler_colonial_reading	powerless	0.6600	1.6000	snare
jewish_sovereignty_palestine__settler_colonial_reading	moderate	-0.5000	0.0000	rope
jewish_sovereignty_palestine__settler_colonial_reading	moderate	0.0010	0.3490	naturalized
jewish_sovereignty_palestine__settler_colonial_reading	moderate	0.3500	0.3500	unknown
jewish_sovereignty_palestine__settler_colonial_reading	moderate	0.3510	0.6590	tangled_rope
jewish_sovereignty_palestine__settler_colonial_reading	moderate	0.6600	1.6000	snare
jewish_sovereignty_palestine__settler_colonial_reading	institutional	-0.5000	0.0000	rope
jewish_sovereignty_palestine__settler_colonial_reading	institutional	0.0010	0.3490	naturalized
jewish_sovereignty_palestine__settler_colonial_reading	institutional	0.3500	0.3500	unknown
jewish_sovereignty_palestine__settler_colonial_reading	institutional	0.3510	0.6590	tangled_rope
jewish_sovereignty_palestine__settler_colonial_reading	institutional	0.6600	1.6000	snare
jewish_sovereignty_palestine__settler_colonial_reading	analytical	-0.5000	0.0000	rope
jewish_sovereignty_palestine__settler_colonial_reading	analytical	0.0010	0.3490	naturalized
jewish_sovereignty_palestine__settler_colonial_reading	analytical	0.3500	0.3500	unknown
jewish_sovereignty_palestine__settler_colonial_reading	analytical	0.3510	0.6590	tangled_rope
jewish_sovereignty_palestine__settler_colonial_reading	analytical	0.6600	1.6000	snare
jewish_territorial_claim__labor_zionism_reading	powerless	-0.5000	0.3490	naturalized
jewish_territorial_claim__labor_zionism_reading	powerless	0.3500	0.3500	unknown
jewish_territorial_claim__labor_zionism_reading	powerless	0.3510	0.6590	tangled_rope
jewish_territorial_claim__labor_zionism_reading	powerless	0.6600	1.6000	snare
jewish_territorial_claim__labor_zionism_reading	moderate	-0.5000	0.0000	rope
jewish_territorial_claim__labor_zionism_reading	moderate	0.0010	0.3490	naturalized
jewish_territorial_claim__labor_zionism_reading	moderate	0.3500	0.3500	unknown
jewish_territorial_claim__labor_zionism_reading	moderate	0.3510	0.6590	tangled_rope
jewish_territorial_claim__labor_zionism_reading	moderate	0.6600	1.6000	snare
jewish_territorial_claim__labor_zionism_reading	institutional	-0.5000	0.0000	rope
jewish_territorial_claim__labor_zionism_reading	institutional	0.0010	0.3490	naturalized
jewish_territorial_claim__labor_zionism_reading	institutional	0.3500	0.3500	unknown
jewish_territorial_claim__labor_zionism_reading	institutional	0.3510	0.6590	tangled_rope
jewish_territorial_claim__labor_zionism_reading	institutional	0.6600	1.6000	snare
jewish_territorial_claim__labor_zionism_reading	analytical	-0.5000	0.0000	rope
jewish_territorial_claim__labor_zionism_reading	analytical	0.0010	0.3490	naturalized
jewish_territorial_claim__labor_zionism_reading	analytical	0.3500	0.3500	unknown
jewish_territorial_claim__labor_zionism_reading	analytical	0.3510	0.6590	tangled_rope
jewish_territorial_claim__labor_zionism_reading	analytical	0.6600	1.6000	snare
john_1_1_logos__non_incarnational_monotheist	powerless	-0.5000	0.3490	naturalized
john_1_1_logos__non_incarnational_monotheist	powerless	0.3500	0.3500	unknown
john_1_1_logos__non_incarnational_monotheist	powerless	0.3510	0.6590	tangled_rope
john_1_1_logos__non_incarnational_monotheist	powerless	0.6600	1.6000	snare
john_1_1_logos__non_incarnational_monotheist	moderate	-0.5000	0.0000	rope
john_1_1_logos__non_incarnational_monotheist	moderate	0.0010	0.3490	naturalized
john_1_1_logos__non_incarnational_monotheist	moderate	0.3500	0.3500	unknown
john_1_1_logos__non_incarnational_monotheist	moderate	0.3510	0.6590	tangled_rope
john_1_1_logos__non_incarnational_monotheist	moderate	0.6600	1.6000	snare
john_1_1_logos__non_incarnational_monotheist	institutional	-0.5000	0.0000	rope
john_1_1_logos__non_incarnational_monotheist	institutional	0.0010	0.3490	naturalized
john_1_1_logos__non_incarnational_monotheist	institutional	0.3500	0.3500	unknown
john_1_1_logos__non_incarnational_monotheist	institutional	0.3510	0.6590	tangled_rope
john_1_1_logos__non_incarnational_monotheist	institutional	0.6600	1.6000	snare
john_1_1_logos__non_incarnational_monotheist	analytical	-0.5000	0.0000	rope
john_1_1_logos__non_incarnational_monotheist	analytical	0.0010	0.3490	naturalized
john_1_1_logos__non_incarnational_monotheist	analytical	0.3500	0.3500	unknown
john_1_1_logos__non_incarnational_monotheist	analytical	0.3510	0.6590	tangled_rope
john_1_1_logos__non_incarnational_monotheist	analytical	0.6600	1.6000	snare
knowledge_legitimacy_biomedicine_flat_control	powerless	-0.5000	0.3490	naturalized
knowledge_legitimacy_biomedicine_flat_control	powerless	0.3500	0.3500	unknown
knowledge_legitimacy_biomedicine_flat_control	powerless	0.3510	0.6590	tangled_rope
knowledge_legitimacy_biomedicine_flat_control	powerless	0.6600	1.6000	snare
knowledge_legitimacy_biomedicine_flat_control	moderate	-0.5000	0.0000	rope
knowledge_legitimacy_biomedicine_flat_control	moderate	0.0010	0.3490	naturalized
knowledge_legitimacy_biomedicine_flat_control	moderate	0.3500	0.3500	unknown
knowledge_legitimacy_biomedicine_flat_control	moderate	0.3510	0.6590	tangled_rope
knowledge_legitimacy_biomedicine_flat_control	moderate	0.6600	1.6000	snare
knowledge_legitimacy_biomedicine_flat_control	institutional	-0.5000	0.0000	rope
knowledge_legitimacy_biomedicine_flat_control	institutional	0.0010	0.3490	naturalized
knowledge_legitimacy_biomedicine_flat_control	institutional	0.3500	0.3500	unknown
knowledge_legitimacy_biomedicine_flat_control	institutional	0.3510	0.6590	tangled_rope
knowledge_legitimacy_biomedicine_flat_control	institutional	0.6600	1.6000	snare
knowledge_legitimacy_biomedicine_flat_control	analytical	-0.5000	0.0000	rope
knowledge_legitimacy_biomedicine_flat_control	analytical	0.0010	0.3490	naturalized
knowledge_legitimacy_biomedicine_flat_control	analytical	0.3500	0.3500	unknown
knowledge_legitimacy_biomedicine_flat_control	analytical	0.3510	0.6590	tangled_rope
knowledge_legitimacy_biomedicine_flat_control	analytical	0.6600	1.6000	snare
lausanne_minority_protections__guarantor_reading	powerless	-0.5000	0.4500	scaffold
lausanne_minority_protections__guarantor_reading	powerless	0.4510	1.6000	unknown
lausanne_minority_protections__guarantor_reading	moderate	-0.5000	0.4500	scaffold
lausanne_minority_protections__guarantor_reading	moderate	0.4510	1.6000	unknown
lausanne_minority_protections__guarantor_reading	institutional	-0.5000	0.4500	scaffold
lausanne_minority_protections__guarantor_reading	institutional	0.4510	1.6000	unknown
lausanne_minority_protections__guarantor_reading	analytical	-0.5000	0.4500	scaffold
lausanne_minority_protections__guarantor_reading	analytical	0.4510	1.6000	unknown
learning_difficulty_substrate_flat_control	powerless	-0.5000	0.3490	naturalized
learning_difficulty_substrate_flat_control	powerless	0.3500	0.3500	unknown
learning_difficulty_substrate_flat_control	powerless	0.3510	0.6590	tangled_rope
learning_difficulty_substrate_flat_control	powerless	0.6600	1.6000	snare
learning_difficulty_substrate_flat_control	moderate	-0.5000	0.0000	rope
learning_difficulty_substrate_flat_control	moderate	0.0010	0.3490	naturalized
learning_difficulty_substrate_flat_control	moderate	0.3500	0.3500	unknown
learning_difficulty_substrate_flat_control	moderate	0.3510	0.6590	tangled_rope
learning_difficulty_substrate_flat_control	moderate	0.6600	1.6000	snare
learning_difficulty_substrate_flat_control	institutional	-0.5000	0.0000	rope
learning_difficulty_substrate_flat_control	institutional	0.0010	0.3490	naturalized
learning_difficulty_substrate_flat_control	institutional	0.3500	0.3500	unknown
learning_difficulty_substrate_flat_control	institutional	0.3510	0.6590	tangled_rope
learning_difficulty_substrate_flat_control	institutional	0.6600	1.6000	snare
learning_difficulty_substrate_flat_control	analytical	-0.5000	0.0000	rope
learning_difficulty_substrate_flat_control	analytical	0.0010	0.3490	naturalized
learning_difficulty_substrate_flat_control	analytical	0.3500	0.3500	unknown
learning_difficulty_substrate_flat_control	analytical	0.3510	0.6590	tangled_rope
learning_difficulty_substrate_flat_control	analytical	0.6600	1.6000	snare
livelihood_security_reading	powerless	-0.5000	1.6000	unknown
livelihood_security_reading	moderate	-0.5000	0.3500	rope
livelihood_security_reading	moderate	0.3510	1.6000	unknown
livelihood_security_reading	institutional	-0.5000	0.3500	rope
livelihood_security_reading	institutional	0.3510	1.6000	unknown
livelihood_security_reading	analytical	-0.5000	0.3500	rope
livelihood_security_reading	analytical	0.3510	1.6000	unknown
llm_synthesis_capacity	powerless	-0.5000	0.4500	scaffold
llm_synthesis_capacity	powerless	0.4510	1.6000	unknown
llm_synthesis_capacity	moderate	-0.5000	0.4500	scaffold
llm_synthesis_capacity	moderate	0.4510	1.6000	unknown
llm_synthesis_capacity	institutional	-0.5000	0.4500	scaffold
llm_synthesis_capacity	institutional	0.4510	1.6000	unknown
llm_synthesis_capacity	analytical	-0.5000	0.4500	scaffold
llm_synthesis_capacity	analytical	0.4510	1.6000	unknown
longevity_mismatch	powerless	-0.5000	0.4500	scaffold
longevity_mismatch	powerless	0.4510	1.6000	unknown
longevity_mismatch	moderate	-0.5000	0.4500	scaffold
longevity_mismatch	moderate	0.4510	1.6000	unknown
longevity_mismatch	institutional	-0.5000	0.4500	scaffold
longevity_mismatch	institutional	0.4510	1.6000	unknown
longevity_mismatch	analytical	-0.5000	0.4500	scaffold
longevity_mismatch	analytical	0.4510	1.6000	unknown
lycurgan_laws__demographic_trap_reading	powerless	-0.5000	0.3490	naturalized
lycurgan_laws__demographic_trap_reading	powerless	0.3500	0.3500	unknown
lycurgan_laws__demographic_trap_reading	powerless	0.3510	0.6590	tangled_rope
lycurgan_laws__demographic_trap_reading	powerless	0.6600	1.6000	snare
lycurgan_laws__demographic_trap_reading	moderate	-0.5000	0.0000	rope
lycurgan_laws__demographic_trap_reading	moderate	0.0010	0.3490	naturalized
lycurgan_laws__demographic_trap_reading	moderate	0.3500	0.3500	unknown
lycurgan_laws__demographic_trap_reading	moderate	0.3510	0.6590	tangled_rope
lycurgan_laws__demographic_trap_reading	moderate	0.6600	1.6000	snare
lycurgan_laws__demographic_trap_reading	institutional	-0.5000	0.0000	rope
lycurgan_laws__demographic_trap_reading	institutional	0.0010	0.3490	naturalized
lycurgan_laws__demographic_trap_reading	institutional	0.3500	0.3500	unknown
lycurgan_laws__demographic_trap_reading	institutional	0.3510	0.6590	tangled_rope
lycurgan_laws__demographic_trap_reading	institutional	0.6600	1.6000	snare
lycurgan_laws__demographic_trap_reading	analytical	-0.5000	0.0000	rope
lycurgan_laws__demographic_trap_reading	analytical	0.0010	0.3490	naturalized
lycurgan_laws__demographic_trap_reading	analytical	0.3500	0.3500	unknown
lycurgan_laws__demographic_trap_reading	analytical	0.3510	0.6590	tangled_rope
lycurgan_laws__demographic_trap_reading	analytical	0.6600	1.6000	snare
maat_order_principle__reciprocity_reading	powerless	-0.5000	1.6000	unknown
maat_order_principle__reciprocity_reading	moderate	-0.5000	0.3500	rope
maat_order_principle__reciprocity_reading	moderate	0.3510	1.6000	unknown
maat_order_principle__reciprocity_reading	institutional	-0.5000	0.3500	rope
maat_order_principle__reciprocity_reading	institutional	0.3510	1.6000	unknown
maat_order_principle__reciprocity_reading	analytical	-0.5000	0.3500	rope
maat_order_principle__reciprocity_reading	analytical	0.3510	1.6000	unknown
marriage_authority__judicial_harmonization_reading	powerless	-0.5000	0.4500	scaffold
marriage_authority__judicial_harmonization_reading	powerless	0.4510	0.9000	tangled_rope
marriage_authority__judicial_harmonization_reading	powerless	0.9010	1.6000	unknown
marriage_authority__judicial_harmonization_reading	moderate	-0.5000	0.4500	scaffold
marriage_authority__judicial_harmonization_reading	moderate	0.4510	0.9000	tangled_rope
marriage_authority__judicial_harmonization_reading	moderate	0.9010	1.6000	unknown
marriage_authority__judicial_harmonization_reading	institutional	-0.5000	0.4500	scaffold
marriage_authority__judicial_harmonization_reading	institutional	0.4510	0.9000	tangled_rope
marriage_authority__judicial_harmonization_reading	institutional	0.9010	1.6000	unknown
marriage_authority__judicial_harmonization_reading	analytical	-0.5000	0.4500	scaffold
marriage_authority__judicial_harmonization_reading	analytical	0.4510	0.9000	tangled_rope
marriage_authority__judicial_harmonization_reading	analytical	0.9010	1.6000	unknown
mitochondrial_demand_signal_deficiency	powerless	-0.5000	0.3490	naturalized
mitochondrial_demand_signal_deficiency	powerless	0.3500	0.3500	unknown
mitochondrial_demand_signal_deficiency	powerless	0.3510	0.6590	tangled_rope
mitochondrial_demand_signal_deficiency	powerless	0.6600	1.6000	snare
mitochondrial_demand_signal_deficiency	moderate	-0.5000	0.0000	rope
mitochondrial_demand_signal_deficiency	moderate	0.0010	0.3490	naturalized
mitochondrial_demand_signal_deficiency	moderate	0.3500	0.3500	unknown
mitochondrial_demand_signal_deficiency	moderate	0.3510	0.6590	tangled_rope
mitochondrial_demand_signal_deficiency	moderate	0.6600	1.6000	snare
mitochondrial_demand_signal_deficiency	institutional	-0.5000	0.0000	rope
mitochondrial_demand_signal_deficiency	institutional	0.0010	0.3490	naturalized
mitochondrial_demand_signal_deficiency	institutional	0.3500	0.3500	unknown
mitochondrial_demand_signal_deficiency	institutional	0.3510	0.6590	tangled_rope
mitochondrial_demand_signal_deficiency	institutional	0.6600	1.6000	snare
mitochondrial_demand_signal_deficiency	analytical	-0.5000	0.0000	rope
mitochondrial_demand_signal_deficiency	analytical	0.0010	0.3490	naturalized
mitochondrial_demand_signal_deficiency	analytical	0.3500	0.3500	unknown
mitochondrial_demand_signal_deficiency	analytical	0.3510	0.6590	tangled_rope
mitochondrial_demand_signal_deficiency	analytical	0.6600	1.6000	snare
moral_causation_locus_flat_control	powerless	-0.5000	0.3490	naturalized
moral_causation_locus_flat_control	powerless	0.3500	0.3500	unknown
moral_causation_locus_flat_control	powerless	0.3510	0.6590	tangled_rope
moral_causation_locus_flat_control	powerless	0.6600	1.6000	snare
moral_causation_locus_flat_control	moderate	-0.5000	0.0000	rope
moral_causation_locus_flat_control	moderate	0.0010	0.3490	naturalized
moral_causation_locus_flat_control	moderate	0.3500	0.3500	unknown
moral_causation_locus_flat_control	moderate	0.3510	0.6590	tangled_rope
moral_causation_locus_flat_control	moderate	0.6600	1.6000	snare
moral_causation_locus_flat_control	institutional	-0.5000	0.0000	rope
moral_causation_locus_flat_control	institutional	0.0010	0.3490	naturalized
moral_causation_locus_flat_control	institutional	0.3500	0.3500	unknown
moral_causation_locus_flat_control	institutional	0.3510	0.6590	tangled_rope
moral_causation_locus_flat_control	institutional	0.6600	1.6000	snare
moral_causation_locus_flat_control	analytical	-0.5000	0.0000	rope
moral_causation_locus_flat_control	analytical	0.0010	0.3490	naturalized
moral_causation_locus_flat_control	analytical	0.3500	0.3500	unknown
moral_causation_locus_flat_control	analytical	0.3510	0.6590	tangled_rope
moral_causation_locus_flat_control	analytical	0.6600	1.6000	snare
nad_precursor_bioavailability	powerless	-0.5000	0.3490	naturalized
nad_precursor_bioavailability	powerless	0.3500	0.3500	unknown
nad_precursor_bioavailability	powerless	0.3510	0.6590	tangled_rope
nad_precursor_bioavailability	powerless	0.6600	1.6000	snare
