file	name	arity	exported	class	n_callers	callers
abductive_engine.pl	abductive_artifacts	2	1	LIVE	1	abductive_report.pl:report_artifact_census/1
abductive_engine.pl	abductive_by_class	3	1	LIVE	3	abductive_engine.pl:abductive_selftest/0;abductive_report.pl:report_class_findings/2;abductive_report.pl:report_summary/5
abductive_engine.pl	abductive_cleanup	0	1	LIVE	1	abductive_engine.pl:abductive_run/2
abductive_engine.pl	abductive_enabled	0	1	ENTRYPOINT_CLI	0	
abductive_engine.pl	abductive_genuine	2	1	LIVE	4	abductive_report.pl:report_genuine_findings/1;abductive_report.pl:report_investigation_queue/2;abductive_report.pl:report_top_hypotheses/1;genuine_findings_query.pl:run_query/0
abductive_engine.pl	abductive_hypotheses	2	1	STATIC_ORPHAN	0	
abductive_engine.pl	abductive_hypotheses	3	1	STATIC_ORPHAN	0	
abductive_engine.pl	abductive_run	2	1	LIVE	3	abductive_engine.pl:abductive_selftest/0;abductive_report.pl:run_abductive_report/0;genuine_findings_query.pl:run_query/0
abductive_engine.pl	abductive_selftest	0	1	ENTRYPOINT_CLI	0	
abductive_engine.pl	abductive_summary	1	1	STATIC_ORPHAN	0	
abductive_engine.pl	is_artifact_hypothesis	1	0	LIVE	4	abductive_engine.pl:abductive_artifacts/2;abductive_engine.pl:abductive_genuine/2;abductive_engine.pl:abductive_run/2;abductive_engine.pl:abductive_summary/1
abductive_engine.pl	run_trigger_over_constraints	3	0	LIVE	1	abductive_engine.pl:abductive_run/2
abductive_helpers.pl	abd_hypothesis	3	1	LIVE	14	abductive_engine.pl:abductive_artifacts/2;abductive_engine.pl:abductive_by_class/3;abductive_engine.pl:abductive_genuine/2;abductive_engine.pl:abductive_hypotheses/2;abductive_engine.pl:abductive_hypotheses/3;abductive_engine.pl:abductive_run/2;abductive_engine.pl:abductive_selftest/0;abductive_engine.pl:abductive_summary/1;abductive_report.pl:write_abductive_constraint_entry/4;abductive_report.pl:write_abductive_json_stream/3;abductive_triggers.pl:trigger_classical_oracle_failure/3;abductive_triggers.pl:trigger_confirmed_liminal/3;abductive_triggers.pl:trigger_maxent_shadow_divergence/3;abductive_triggers.pl:trigger_metric_structural_divergence/3
abductive_helpers.pl	abd_run_info	3	1	LIVE	1	abductive_engine.pl:abductive_summary/1
abductive_helpers.pl	available_subsystems	1	1	LIVE	2	abductive_engine.pl:abductive_run/2;abductive_engine.pl:abductive_summary/1
abductive_helpers.pl	compute_confidence	3	1	LIVE	16	abductive_triggers.pl:trigger_accelerating_pathology/3;abductive_triggers.pl:trigger_classical_oracle_failure/3;abductive_triggers.pl:trigger_confirmed_liminal/3;abductive_triggers.pl:trigger_contamination_cascade/3;abductive_triggers.pl:trigger_convergent_structural_stress/3;abductive_triggers.pl:trigger_coverage_gap/3;abductive_triggers.pl:trigger_deep_deception/3;abductive_triggers.pl:trigger_dormant_extraction/3;abductive_triggers.pl:trigger_epistemic_trap/3;abductive_triggers.pl:trigger_hub_conflict/3;abductive_triggers.pl:trigger_maxent_divergence/3;abductive_triggers.pl:trigger_maxent_shadow_divergence/3;abductive_triggers.pl:trigger_metric_structural_divergence/3;abductive_triggers.pl:trigger_mountain_extraction_accumulation/3;abductive_triggers.pl:trigger_signature_override_artifact/3;abductive_triggers.pl:trigger_snare_leaning_tangled/3
abductive_helpers.pl	extractive_void	1	1	LIVE	1	abductive_triggers.pl:is_extractive_void/1
abductive_helpers.pl	fpn_zone	2	1	LIVE	2	abductive_helpers.pl:one_hop_zone/3;abductive_triggers.pl:trigger_accelerating_pathology/3
abductive_helpers.pl	known_override_signature	1	1	LIVE	4	abductive_helpers.pl:seat_overrides/2;abductive_triggers.pl:trigger_maxent_shadow_divergence/3;abductive_triggers.pl:trigger_signature_override_artifact/3;signature_detection.pl:signature_grade/2
abductive_helpers.pl	one_hop_zone	3	1	LIVE	1	abductive_triggers.pl:trigger_accelerating_pathology/3
abductive_helpers.pl	override_target	2	1	LIVE	5	abductive_triggers.pl:trigger_maxent_shadow_divergence/3;abductive_triggers.pl:trigger_signature_override_artifact/3;abductive_triggers.pl:trigger_snare_leaning_tangled/3;diagnostic_summary.pl:expected_conflict_pattern/6;diagnostic_summary.pl:probe_signature/3
abductive_helpers.pl	seat_overrides	2	1	LIVE	2	diagnostic_summary.pl:expected_conflict_pattern/6;diagnostic_summary.pl:probe_signature/3
abductive_helpers.pl	subsystem_available	1	1	LIVE	16	abductive_helpers.pl:available_subsystems/1;abductive_triggers.pl:rare_stress_gate/3;abductive_triggers.pl:stress_indicator/3;abductive_triggers.pl:trigger_accelerating_pathology/3;abductive_triggers.pl:trigger_classical_oracle_failure/3;abductive_triggers.pl:trigger_confirmed_liminal/3;abductive_triggers.pl:trigger_contamination_cascade/3;abductive_triggers.pl:trigger_deep_deception/3;abductive_triggers.pl:trigger_dormant_extraction/3;abductive_triggers.pl:trigger_epistemic_trap/3;abductive_triggers.pl:trigger_hub_conflict/3;abductive_triggers.pl:trigger_maxent_divergence/3;abductive_triggers.pl:trigger_maxent_shadow_divergence/3;abductive_triggers.pl:trigger_metric_structural_divergence/3;abductive_triggers.pl:trigger_signature_override_artifact/3;abductive_triggers.pl:trigger_snare_leaning_tangled/3
abductive_report.pl	action_description	2	0	LIVE	1	abductive_report.pl:report_investigation_action/2
abductive_report.pl	class_description	2	0	LIVE	1	abductive_report.pl:report_class_findings/2
abductive_report.pl	format_hypothesis_row	1	0	LIVE	1	abductive_report.pl:report_class_findings/2
abductive_report.pl	format_key_evidence	2	0	LIVE	1	abductive_report.pl:format_hypothesis_row/1
abductive_report.pl	format_ranked_hypotheses	2	0	LIVE	1	abductive_report.pl:report_top_hypotheses/1
abductive_report.pl	is_hard_disagreement	1	0	LIVE	3	abductive_report.pl:report_artifact_census/1;maxent_classifier.pl:maxent_multi_run_contexts/4;maxent_classifier.pl:maxent_run/2
abductive_report.pl	report_artifact_census	1	0	LIVE	1	abductive_report.pl:run_abductive_report/0
abductive_report.pl	report_class_findings	2	0	LIVE	1	abductive_report.pl:report_genuine_findings/1
abductive_report.pl	report_genuine_findings	1	0	LIVE	1	abductive_report.pl:run_abductive_report/0
abductive_report.pl	report_investigation_action	2	0	LIVE	1	abductive_report.pl:report_investigation_queue/2
abductive_report.pl	report_investigation_queue	2	0	LIVE	1	abductive_report.pl:run_abductive_report/0
abductive_report.pl	report_summary	5	0	LIVE	2	abductive_report.pl:run_abductive_report/0;context_profile_report.pl:run_trajectory_report/0
abductive_report.pl	report_top_hypotheses	1	0	LIVE	1	abductive_report.pl:run_abductive_report/0
abductive_report.pl	run_abductive_report	0	0	ENTRYPOINT_CLI	0	
abductive_report.pl	write_abductive_constraint_entry	4	0	LIVE	1	abductive_report.pl:write_abductive_per_constraint/3
abductive_report.pl	write_abductive_json	2	0	LIVE	1	abductive_report.pl:run_abductive_report/0
abductive_report.pl	write_abductive_json_impl	2	0	LIVE	1	abductive_report.pl:write_abductive_json/2
abductive_report.pl	write_abductive_json_stream	3	0	LIVE	1	abductive_report.pl:write_abductive_json_impl/2
abductive_report.pl	write_abductive_per_constraint	3	0	LIVE	1	abductive_report.pl:write_abductive_json_stream/3
abductive_report.pl	write_hypothesis_array	2	0	LIVE	1	abductive_report.pl:write_abductive_constraint_entry/4
abductive_report.pl	write_single_hypothesis	2	0	LIVE	1	abductive_report.pl:write_hypothesis_array/2
abductive_triggers.pl	is_extractive_void	1	0	LIVE	1	abductive_triggers.pl:trigger_dormant_extraction/3
abductive_triggers.pl	rare_stress_gate	3	0	LIVE	1	abductive_triggers.pl:trigger_convergent_structural_stress/3
abductive_triggers.pl	stress_drift_satisfied	2	0	LIVE	1	abductive_triggers.pl:stress_indicator/3
abductive_triggers.pl	stress_indicator	3	0	LIVE	1	abductive_triggers.pl:stress_indicator_count/4
abductive_triggers.pl	stress_indicator_count	4	0	LIVE	1	abductive_triggers.pl:trigger_convergent_structural_stress/3
abductive_triggers.pl	trigger_accelerating_pathology	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_classical_oracle_failure	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_confirmed_liminal	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_contamination_cascade	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_convergent_structural_stress	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_coverage_gap	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_deep_deception	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_dormant_extraction	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_epistemic_trap	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_hub_conflict	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_maxent_divergence	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_maxent_shadow_divergence	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_metric_structural_divergence	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_mountain_extraction_accumulation	3	0	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_signature_override_artifact	3	1	STATIC_ORPHAN	0	
abductive_triggers.pl	trigger_snare_leaning_tangled	3	1	STATIC_ORPHAN	0	
arakelov_height.pl	:	2	0	STATIC_ORPHAN	0	
arakelov_height.pl	arakelov_height	2	1	LIVE	4	arakelov_height.pl:compute_arakelov_threshold/1;arakelov_height.pl:high_complexity_constraint/1;sheaf_analysis.pl:sheaf_status/2;sheaf_analysis.pl:sheaf_undetermined_reason/2
arakelov_height.pl	arakelov_height_context	2	1	STATIC_ORPHAN	0	
arakelov_height.pl	arakelov_height_pair	3	1	LIVE	3	arakelov_height.pl:arakelov_height/2;arakelov_height.pl:arakelov_height_context/2;json_report.pl:write_per_constraint_entry/4
arakelov_height.pl	arakelov_threshold	1	1	LIVE	3	arakelov_height.pl:high_complexity_constraint/1;json_report.pl:write_diagnostic_object/3;sheaf_analysis.pl:sheaf_status/2
arakelov_height.pl	compute_arakelov_threshold	1	0	LIVE	1	arakelov_height.pl:arakelov_threshold/1
arakelov_height.pl	conditional_override	1	0	LIVE	1	arakelov_height.pl:signature_pressure/3
arakelov_height.pl	high_complexity_constraint	1	1	STATIC_ORPHAN	0	
arakelov_height.pl	post_confidence_margin	3	1	LIVE	1	arakelov_height.pl:signature_pressure/3
arakelov_height.pl	raw_confidence_margin	3	1	LIVE	2	arakelov_height.pl:arakelov_height_pair/3;arakelov_height.pl:signature_pressure/3
arakelov_height.pl	signature_pressure	3	1	LIVE	2	arakelov_height.pl:arakelov_height_pair/3;json_report.pl:write_per_constraint_entry/4
audit3_maxent_compare.pl	add_entropy_term	3	0	LIVE	1	audit3_maxent_compare.pl:dist_entropy_norm/2
audit3_maxent_compare.pl	audit3_clean_dist	2	0	LIVE	1	audit3_maxent_compare.pl:build_row/3
audit3_maxent_compare.pl	build_row	3	0	LIVE	1	audit3_maxent_compare.pl:write_rows_to/4
audit3_maxent_compare.pl	clean_disagree	4	0	LIVE	1	audit3_maxent_compare.pl:build_row/3
audit3_maxent_compare.pl	dist_entropy_norm	2	0	LIVE	1	audit3_maxent_compare.pl:build_row/3
audit3_maxent_compare.pl	dist_top_type_prob	3	0	LIVE	2	audit3_maxent_compare.pl:build_row/3;audit3_maxent_compare.pl:clean_disagree/4
audit3_maxent_compare.pl	prolog_bool	2	0	LIVE	1	audit3_maxent_compare.pl:build_row/3
audit3_maxent_compare.pl	run_audit3	0	0	ENTRYPOINT_CLI	0	
audit3_maxent_compare.pl	update_max_pair	3	0	LIVE	1	audit3_maxent_compare.pl:dist_top_type_prob/3
audit3_maxent_compare.pl	write_rows_to	4	0	LIVE	1	audit3_maxent_compare.pl:run_audit3/0
axiom_diff.pl	ax_classify	4	0	LIVE	1	axiom_diff.pl:axiom_diff/6
axiom_diff.pl	ax_per_key_regime	4	1	STATIC_ORPHAN	0	
axiom_diff.pl	ax_stability_verdict	3	1	STATIC_ORPHAN	0	
axiom_diff.pl	ax_stability_verdict	4	1	LIVE	2	axiom_diff.pl:ax_stability_verdict/3;axiom_diff.pl:report_axiom_pair/3
axiom_diff.pl	ax_typemap	3	0	LIVE	1	axiom_diff.pl:axiom_diff/6
axiom_diff.pl	ax_vantage	3	0	LIVE	1	axiom_diff.pl:ax_typemap/3
axiom_diff.pl	axiom_aligned	3	1	STATIC_ORPHAN	0	
axiom_diff.pl	axiom_concept	2	0	LIVE	3	axiom_diff.pl:ax_vantage/3;axiom_diff.pl:axiom_aligned/3;axiom_diff.pl:report_axiom_pair/3
axiom_diff.pl	axiom_diff	6	1	LIVE	3	axiom_diff.pl:ax_per_key_regime/4;axiom_diff.pl:ax_stability_verdict/4;axiom_diff.pl:report_ax_key/3
axiom_diff.pl	axioms_of	2	1	LIVE	1	axiom_diff.pl:axiom_diff/6
axiom_diff.pl	has_ax_partition	1	1	LIVE	1	axiom_diff.pl:axiom_diff/6
axiom_diff.pl	report_ax_header	2	0	LIVE	1	axiom_diff.pl:report_axiom_pair/3
axiom_diff.pl	report_ax_key	3	0	LIVE	1	axiom_diff.pl:report_axiom_pair/3
axiom_diff.pl	report_axiom_pair	3	1	STATIC_ORPHAN	0	
bifurcation_export.pl	export_all_classifications	0	1	ENTRYPOINT_CLI	0	
bifurcation_export.pl	export_constraint_product	2	0	LIVE	1	bifurcation_export.pl:export_product_classifications/0
bifurcation_export.pl	export_product_classifications	0	1	LIVE	1	scs_6tykj356.pl:<directive>/1
bifurcation_export.pl	product_context_key	2	0	LIVE	1	bifurcation_export.pl:export_product_classifications/0
boltzmann_compliance.pl	:	2	0	STATIC_ORPHAN	0	
boltzmann_compliance.pl	boltzmann_compliant	2	1	LIVE	11	boltzmann_compliance.pl:boltzmann_invariant_mountain/2;boltzmann_compliance.pl:boltzmann_shadow_audit/2;context_profile_mining.pl:build_trajectory_summary/2;diagnostic_summary.pl:probe_boltzmann/3;genuine_findings_query.pl:profile_hypothesis/2;logical_fingerprint.pl:fingerprint_coupling/2;maxent_diagnostic.pl:count_boltzmann_non_compliant/2;signature_detection.pl:coupling_invariant_rope/2;signature_detection.pl:false_natural_law/2;signature_detection.pl:fcr_test_failure/2;signature_detection.pl:purity_test_factorization/2
boltzmann_compliance.pl	boltzmann_floor_for	2	1	LIVE	5	boltzmann_compliance.pl:excess_extraction/2;metric_drift_events.pl:detect_boltzmann_floor_drift/1;metric_drift_events.pl:drift_event/3;metric_drift_events.pl:drift_event/4;metric_drift_events.pl:reform_pressure/2
boltzmann_compliance.pl	boltzmann_invariant_mountain	2	1	LIVE	2	boltzmann_compliance.pl:boltzmann_shadow_audit/2;drl_boltzmann_analysis.pl:boltzmann_invariant_check/2
boltzmann_compliance.pl	boltzmann_shadow_audit	2	1	STATIC_ORPHAN	0	
boltzmann_compliance.pl	cached_classification	3	0	LIVE	1	boltzmann_compliance.pl:classify_at_context/3
boltzmann_compliance.pl	cached_coupling	2	0	LIVE	1	boltzmann_compliance.pl:cross_index_coupling/2
boltzmann_compliance.pl	classify_at_context	3	1	LIVE	6	boltzmann_compliance.pl:compute_cross_index_coupling/2;boltzmann_compliance.pl:coupling_liveness/3;boltzmann_compliance.pl:detect_nonsensical_coupling/3;boltzmann_compliance.pl:scope_invariance_test/2;covering_analysis.pl:grid_signature/2;signature_detection.pl:has_metric_perspectival_variance/1
boltzmann_compliance.pl	classify_at_context_impl	3	0	LIVE	1	boltzmann_compliance.pl:classify_at_context/3
boltzmann_compliance.pl	clear_classification_cache	0	1	LIVE	3	boltzmann_compliance.pl:clear_hook/0;covering_analysis.pl:compute_all_signatures/1;scenario_manager.pl:clear_kb/0
boltzmann_compliance.pl	complexity_adjusted_threshold	2	1	LIVE	3	boltzmann_compliance.pl:boltzmann_compliant/2;boltzmann_compliance.pl:boltzmann_shadow_audit/2;logical_fingerprint.pl:fingerprint_coupling/2
boltzmann_compliance.pl	compute_cross_index_coupling	2	0	LIVE	1	boltzmann_compliance.pl:cross_index_coupling/2
boltzmann_compliance.pl	coordination_type_offset	2	0	LIVE	2	boltzmann_compliance.pl:complexity_adjusted_threshold/2;boltzmann_compliance.pl:ib_adjusted_threshold/2
boltzmann_compliance.pl	coordination_type_to_floor_param	2	0	LIVE	1	boltzmann_compliance.pl:boltzmann_floor_for/2
boltzmann_compliance.pl	coordination_type_to_offset_param	2	0	LIVE	1	boltzmann_compliance.pl:coordination_type_offset/2
boltzmann_compliance.pl	count_coupling_violations	4	0	LIVE	1	boltzmann_compliance.pl:compute_cross_index_coupling/2
boltzmann_compliance.pl	coupling_liveness	3	1	LIVE	1	json_report.pl:coupling_liveness_fields/4
boltzmann_compliance.pl	coupling_test_context	3	1	LIVE	9	boltzmann_compliance.pl:compute_cross_index_coupling/2;boltzmann_compliance.pl:coupling_liveness/3;boltzmann_compliance.pl:detect_nonsensical_coupling/3;boltzmann_compliance.pl:scope_invariance_test/2;covering_analysis.pl:classify_at_interpolated/4;covering_analysis.pl:grid_signature/2;giant_component_analysis.pl:run_phase4/0;omega1_audit.pl:compute_cross_context/1;signature_detection.pl:has_metric_perspectival_variance/1
boltzmann_compliance.pl	coupling_test_powers	1	1	LIVE	6	boltzmann_compliance.pl:compute_cross_index_coupling/2;boltzmann_compliance.pl:coupling_liveness/3;boltzmann_compliance.pl:detect_nonsensical_coupling/3;covering_analysis.pl:grid_cells/1;covering_analysis.pl:grid_signature/2;signature_detection.pl:has_metric_perspectival_variance/1
boltzmann_compliance.pl	coupling_test_scopes	1	1	LIVE	6	boltzmann_compliance.pl:compute_cross_index_coupling/2;boltzmann_compliance.pl:coupling_liveness/3;boltzmann_compliance.pl:detect_nonsensical_coupling/3;boltzmann_compliance.pl:scope_invariance_test/2;covering_analysis.pl:grid_cells/1;covering_analysis.pl:grid_signature/2
boltzmann_compliance.pl	coupling_violation_components	5	0	LIVE	2	boltzmann_compliance.pl:count_coupling_violations/4;boltzmann_compliance.pl:coupling_liveness/3
boltzmann_compliance.pl	cross_index_coupling	2	1	LIVE	24	abductive_triggers.pl:stress_indicator/3;abductive_triggers.pl:trigger_convergent_structural_stress/3;abductive_triggers.pl:trigger_dormant_extraction/3;abductive_triggers.pl:trigger_mountain_extraction_accumulation/3;boltzmann_compliance.pl:boltzmann_compliant/2;boltzmann_compliance.pl:boltzmann_shadow_audit/2;context_profile_mining.pl:build_trajectory_summary/2;context_profile_mining.pl:compute_isomorphism_evidence/3;context_profile_report.pl:get_family_feature/2;context_profile_report.pl:report_constraint_family_row/2;drl_boltzmann_analysis.pl:coupling_aware_scaffold_need/3;drl_boltzmann_analysis.pl:coupling_factor/2;genuine_findings_query.pl:profile_hypothesis/2;logical_fingerprint.pl:fingerprint_coupling/2;metric_drift_events.pl:detect_coupling_drift/1;metric_drift_events.pl:drift_event/3;metric_drift_events.pl:drift_event/4;metric_drift_events.pl:drift_severity/3;metric_drift_events.pl:purity_decline_signal/2;purity_scoring.pl:factorization_subscore/2;signature_detection.pl:false_ci_rope/2;signature_detection.pl:false_natural_law/2;signature_detection.pl:false_summit_mountain/2;signature_detection.pl:signature_confidence/3
boltzmann_compliance.pl	detect_nonsensical_coupling	3	1	LIVE	7	boltzmann_compliance.pl:boltzmann_shadow_audit/2;diagnostic_summary.pl:expected_conflict_pattern/6;logical_fingerprint.pl:fingerprint_coupling/2;purity_scoring.pl:coupling_cleanliness_subscore/2;signature_detection.pl:false_natural_law/2;signature_detection.pl:fcr_test_failure/2;signature_detection.pl:purity_test_coupling/2
boltzmann_compliance.pl	epistemic_access_check	2	1	LIVE	5	boltzmann_compliance.pl:boltzmann_compliant/2;boltzmann_compliance.pl:boltzmann_invariant_mountain/2;logical_fingerprint.pl:fingerprint_coupling/2;purity_scoring.pl:purity_score/2;signature_detection.pl:structural_purity/2
boltzmann_compliance.pl	excess_extraction	2	1	LIVE	15	boltzmann_compliance.pl:boltzmann_invariant_mountain/2;boltzmann_compliance.pl:boltzmann_shadow_audit/2;diagnostic_summary.pl:expected_conflict_pattern/6;drl_boltzmann_analysis.pl:excess_extraction_factor/2;metric_drift_events.pl:detect_boltzmann_floor_drift/1;metric_drift_events.pl:drift_event/3;metric_drift_events.pl:drift_event/4;metric_drift_events.pl:purity_decline_signal/2;metric_drift_events.pl:reform_pressure/2;purity_scoring.pl:excess_extraction_subscore/2;signature_detection.pl:coupling_invariant_rope/2;signature_detection.pl:false_ci_rope/2;signature_detection.pl:false_natural_law/2;signature_detection.pl:fcr_test_failure/2;signature_detection.pl:purity_test_excess/2
boltzmann_compliance.pl	expected_power_divergence	4	0	LIVE	1	boltzmann_compliance.pl:coupling_violation_components/5
boltzmann_compliance.pl	ib_adjusted_threshold	2	1	STATIC_ORPHAN	0	
boltzmann_compliance.pl	is_failure	1	0	LIVE	2	boltzmann_compliance.pl:boltzmann_invariant_mountain/2;signature_detection.pl:structural_purity/2
boltzmann_compliance.pl	scope_invariance_test	2	1	LIVE	6	boltzmann_compliance.pl:boltzmann_invariant_mountain/2;purity_scoring.pl:scope_invariance_subscore/2;signature_detection.pl:coupling_invariant_rope/2;signature_detection.pl:false_ci_rope/2;signature_detection.pl:fcr_test_failure/2;signature_detection.pl:purity_test_scope_invariance/2
cache_registry.pl	clear_all_caches	0	1	LIVE	3	probe_harness.pl:apply_overlay/2;probe_harness.pl:restore_overlay/3;probe_oq35_field_counterfactual.pl:run_oq35_probe/1
cache_registry.pl	clear_hook	0	0	LIVE	1	cache_registry.pl:clear_all_caches/0
check_axis_boundary.pl	body_calls	2	0	LIVE	1	check_axis_boundary.pl:boundary_edge/3
check_axis_boundary.pl	boundary_edge	3	0	LIVE	1	check_axis_boundary.pl:run_axis_boundary/0
check_axis_boundary.pl	committer_name	1	0	LIVE	2	check_axis_boundary.pl:boundary_edge/3;check_axis_boundary.pl:committer_side/3
check_axis_boundary.pl	committer_side	3	0	LIVE	1	check_axis_boundary.pl:boundary_edge/3
check_axis_boundary.pl	engine_file	1	0	LIVE	1	check_axis_boundary.pl:engine_predicate/5
check_axis_boundary.pl	engine_predicate	5	0	LIVE	1	check_axis_boundary.pl:boundary_edge/3
check_axis_boundary.pl	mediator_module	1	0	LIVE	1	check_axis_boundary.pl:boundary_edge/3
check_axis_boundary.pl	meta_partial	2	0	LIVE	1	check_axis_boundary.pl:body_calls/2
check_axis_boundary.pl	run_axis_boundary	0	0	ENTRYPOINT_CLI	0	
check_stack.pl	run_check_stack	0	0	ENTRYPOINT_CLI	0	
check_stack.pl	run_check_stack_with_corpus	0	0	ENTRYPOINT_CLI	0	
coercion_projection.pl	coercion_gradient	4	1	LIVE	2	coercion_projection.pl:system_gradient/4;signature_detection.pl:level_gradient_divergence/2
coercion_projection.pl	coercion_magnitude	4	1	LIVE	2	coercion_projection.pl:coercion_gradient/4;report_generator.pl:generate_full_report/1
coercion_projection.pl	coercion_vector	4	1	LIVE	2	coercion_projection.pl:coercion_magnitude/4;pattern_analysis.pl:compute_completeness/2
coercion_projection.pl	is_measurement_time	2	0	LIVE	1	coercion_projection.pl:time_point_in_interval/2
coercion_projection.pl	system_gradient	3	1	STATIC_ORPHAN	0	
coercion_projection.pl	system_gradient	4	1	LIVE	2	coercion_projection.pl:system_gradient/3;coercion_projection.pl:system_gradient_for/4
coercion_projection.pl	system_gradient_for	4	1	LIVE	1	pattern_analysis.pl:analyze_interval/4
coercion_projection.pl	time_point_in_interval	2	1	LIVE	1	coercion_projection.pl:coercion_gradient/4
commentary_census.pl	bucket_kind	5	0	LIVE	1	commentary_census.pl:emit_human_census/1
commentary_census.pl	cc_bucket_count	3	0	LIVE	2	commentary_census.pl:cc_sum_buckets/3;commentary_census.pl:commentary_census/2
commentary_census.pl	cc_sum_buckets	3	0	LIVE	2	commentary_census.pl:commentary_census/2;commentary_census.pl:emit_human_census/1
commentary_census.pl	commentary_absence_bucket	2	1	LIVE	1	commentary_census.pl:commentary_census/2
commentary_census.pl	commentary_cell	3	1	LIVE	1	commentary_census.pl:commentary_census/2
commentary_census.pl	commentary_census	2	1	LIVE	2	commentary_census.pl:emit_human_census/1;commentary_census.pl:emit_machine_census/1
commentary_census.pl	commentary_coverage_decidable	1	1	LIVE	2	commentary_census.pl:emit_human_census/1;commentary_census.pl:emit_machine_census/1
commentary_census.pl	commentary_out_of_domain_bucket	2	1	LIVE	1	commentary_census.pl:commentary_census/2
commentary_census.pl	commentary_prevalence_bucket	2	1	LIVE	1	commentary_census.pl:commentary_census/2
commentary_census.pl	commentary_source	1	1	LIVE	1	commentary_census.pl:run_commentary_census/0
commentary_census.pl	emit_human_census	1	0	LIVE	1	commentary_census.pl:run_commentary_census/0
commentary_census.pl	emit_machine_census	1	0	LIVE	1	commentary_census.pl:run_commentary_census/0
commentary_census.pl	extraction_state_bucket	2	0	LIVE	1	commentary_census.pl:commentary_cell/3
commentary_census.pl	run_commentary_census	0	1	ENTRYPOINT_CLI	0	
config.pl	aggregation_weights	5	1	LIVE	1	coercion_projection.pl:coercion_magnitude/4
config.pl	influence_weight	2	1	LIVE	1	coercion_projection.pl:system_gradient/4
config.pl	level	1	1	LIVE	7	coercion_projection.pl:system_gradient/4;data_repair.pl:grid_provenance/2;data_repair.pl:impute_missing_metrics/2;data_verification.pl:verify_interval_completeness/1;pattern_analysis.pl:analyze_interval/4;pattern_analysis.pl:compute_completeness/2;report_generator.pl:generate_full_report/1
