constraint_id,h1,max_tvd,t13_fires,worst_context,d_FR_worst,KL_fwd_worst,KL_rev_worst,asymmetry_ratio,argmax_cl,argmax_idx
26usc469_real_estate_exemption,3,0.9728664367170788,True,institutional,3.01018718632263,9.410932899123969,20.048042554713692,0.5305809595405476,snare,rope
absorbing_markov_chain_trap,5,0.9793367078454215,True,institutional,3.111509644237687,10.410639467021683,19.701683626867716,0.47158630378043354,snare,rope
abstraction_boundary_overrun,3,0.43280036442971664,True,institutional,1.8384843105967572,3.674453500056167,8.0658018776098,0.5444403971468432,piton,piton
abstraction_leakage,3,0.9610437704000386,True,institutional,3.010987331238654,9.86375664230326,22.06665194504912,0.5530016666385906,snare,rope
academic_fashion_modernism_2026,0,0.5161505798682751,False,institutional,1.9237666945055554,4.150100808594225,7.718188252046786,0.4622959853960987,snare,piton
academic_peer_review_gatekeeping,3,0.8745841405360851,True,institutional,2.825051215414885,9.503605019744773,19.993403888132086,0.5246629802048849,snare,rope
academic_tenure_system,3,0.947850099753752,True,institutional,2.9934656353927216,10.082232840383579,20.855396915200203,0.5165648066359616,snare,rope
access_arbitrage,3,0.8487105688678283,True,institutional,2.3734646520403535,2.0967484015226074,10.417721530015875,0.7987325351823441,tangled_rope,rope
acip_hep_b_infant_mandate,0,0.47574538962972734,False,analytical,0.9990515176725705,0.5115822385328392,0.4899718753276393,0.04224220775759542,rope,piton
ad_fus_coordination,3,0.9729579868240436,True,institutional,3.0054745332992927,9.33531731438542,19.852467157182687,0.5297653817798725,snare,rope
ad_synaptic_deficit,3,0.9898363268264496,True,institutional,3.0836919485157814,10.435688930522172,21.709699723501537,0.519307541631948,snare,rope
adaptive_lag_trap,3,0.4453102991711896,True,institutional,1.8195355587606115,3.7046691114280184,7.433803144106715,0.5016455185035451,piton,piton
adversarial_surface_inflation,3,0.44818275343126207,True,institutional,1.810975674863746,3.701199919240238,7.208018300819752,0.48651629827031534,piton,piton
adversarial_truth_decay,0,0.4890275137154976,False,institutional,1.8350490403309967,3.8766778641104342,6.661085695453063,0.4180111108979275,piton,piton
adverse_possession,3,0.970186375876329,True,institutional,2.8730542562572507,6.8404663757800614,22.221835475972217,0.6921736558091052,tangled_rope,rope
advice_as_dangerous_gift,3,0.8835094937222011,True,institutional,2.3600406465920676,2.1698542094632463,5.198059530213205,0.5825645710959668,tangled_rope,rope
agency_atrophy,3,0.4583350705774517,True,institutional,1.764066817979031,3.651549685625031,6.089720595095722,0.40037484009270313,piton,piton
agent_opt_2026,0,0.8743539188653167,False,institutional,2.803216785250916,7.396094490207948,19.95350233513568,0.6293335191995679,snare,rope
agg1_genetic_determinism,3,0.9729579868240436,True,institutional,3.0054745332992927,9.33531731438542,19.852467157182687,0.5297653817798725,snare,rope
