constraint_id,h1,max_tvd,t13_fires,worst_context,d_FR_worst,KL_fwd_worst,KL_rev_worst,asymmetry_ratio,argmax_cl,argmax_idx
maladaptive_selection_process,0,0.40559296255546007,False,institutional,1.5344146732798751,8.745626559766388,2.3436133129898598,0.7320245385537635,tangled_rope,tangled_rope
mandatrophic_margin_collapse,0,0.7398923011890923,False,institutional,2.105530210789182,16.478850456563947,2.3678566297313455,0.8563093562883709,snare,tangled_rope
mandatrophic_margin_collapse_diagnostic,0,0.9673957067306005,False,analytical,2.7586285381726627,7.501380266093971,3.567095574474393,0.5244747702502744,snare,piton
manga_distribution_duopoly,0,0.9927599098901192,False,institutional,3.116296945113388,22.844131528464043,17.253873085067532,0.2447131087662924,snare,rope
manganese_catalysis_2026,0,0.7153182382088159,False,institutional,1.9860372955568921,1.254839512577719,5.390989342597878,0.7672339096161112,tangled_rope,rope
marriage_market_asymmetry_2026,5,0.9927547053851911,True,institutional,3.118859356118508,22.845658387947,16.89854710790539,0.2603169135707295,snare,rope
marriage_problem,0,0.03324401513594033,False,institutional,0.3485491398581495,0.033291896961379144,0.16564578355890783,0.7990175406454598,mountain,mountain
mars_rovers_navigational_autonomy,4,0.9857080117411896,True,analytical,2.8130300792262664,5.457024063785519,4.51458015453422,0.17270290514305137,mountain,rope
martian_signal_latency,0,0.06499731744151283,False,institutional,0.49164636691848085,0.0662911847317683,0.33270318985074987,0.8007497771166353,mountain,mountain
mass_market_extinction_2026,0,0.9880820989784729,False,institutional,2.997273290176375,13.276810645875802,12.247634574249329,0.07751681477404876,snare,rope
matching_markets,0,0.9733214387385793,False,institutional,2.7185364110044317,5.410225022779438,3.744103949549146,0.30795781436357755,tangled_rope,rope
matching_markets_general,0,0.011201320811898704,False,institutional,0.18968780112087738,0.010842545848112424,0.03828642079979101,0.7168044016229481,tangled_rope,tangled_rope
material_tensile_strength,4,0.06499731744151283,True,institutional,0.49164636691848085,0.0662911847317683,0.33270318985074987,0.8007497771166353,mountain,mountain
max_flow,0,0.3348274368092517,False,institutional,1.3152217006995848,1.4997437198687964,4.822060412137407,0.6889828016061653,tangled_rope,tangled_rope
mco_unit_system_discontinuity,0,0.01374830807394789,False,analytical,0.14125480824331813,0.007927992830777664,0.012954428723090843,0.388009073943471,rope,rope
mean_value_theorem,0,0.03712155731021061,False,institutional,0.36853699493426995,0.03724861243582727,0.1848963791947559,0.7985433105934844,mountain,mountain
med_diet_consensus_2026,0,0.31620891390016803,False,institutional,1.280498721177499,1.488003854211105,4.525112906066254,0.6711675741358135,tangled_rope,tangled_rope
medical_residency_match,0,0.5368736284060396,False,powerless,1.6266316510842835,4.335141529822254,0.7729338599365184,0.8217050459323274,snare,tangled_rope
medieval_church_hegemony,0,0.5735547078830481,False,institutional,1.742026469387346,12.536134453422545,1.3215379960944917,0.8945816989276393,snare,tangled_rope
memetic_fitness_vs_truth,0,0.6933155897103948,False,institutional,2.0742587255815796,15.40141604299762,3.7949397616380467,0.7535979970255108,snare,tangled_rope
meta_governance_overload,0,0.6928645297602752,False,powerless,1.9267868839396847,4.7265100565298255,1.1832077878261726,0.7496656573931261,snare,tangled_rope
meta_model_lock_in,0,0.7442586955430194,False,institutional,2.1129153253526285,16.582768837452882,2.2873492339158474,0.8620646976185441,snare,tangled_rope
meta_nda,3,0.9939481851217334,True,institutional,3.094124038445727,22.863944645010978,20.627579635250182,0.09781186249717332,snare,rope
meta_nuclear_power_agreement,0,0.5659762672404902,False,institutional,1.8705093410953586,2.0778432183271653,8.46379694708083,0.7545022368425538,tangled_rope,rope
meta_pay_or_okay_model,5,0.7489152867845316,True,institutional,2.712189271955301,17.11191146351944,11.960153972198885,0.30106265464869253,snare,scaffold
metabolic_constraint_cognition,0,0.602968774587966,False,institutional,2.1160831242644718,13.410981536930846,7.262242150688589,0.4584854113257857,snare,tangled_rope
metamorphosis_samsa,0,0.9756463784215569,False,institutional,3.1341628948438838,22.54233730866219,16.654356604469633,0.26119654867953834,snare,scaffold
mexican_airline_merger,5,0.41187951026580627,True,powerless,1.3801324313075964,3.3858157746073565,0.5363739441399336,0.8415820647530253,tangled_rope,tangled_rope
micro_robot_electronics_integration,5,0.5369598310433067,True,institutional,1.7164420841041712,11.71065371429532,1.8279806130717537,0.8439044772675399,snare,tangled_rope
microbiome_symbiosis,0,0.02000943884777127,False,institutional,0.16534842202540123,0.011043610758823761,0.01737102350379826,0.3642510036090262,rope,rope
microrobot_manipulation,0,0.16660646868730228,False,institutional,0.5136542160918466,0.10878067737590762,0.16351484505735148,0.334735159136446,rope,rope
microwave_weapon_1,0,0.2773086783893932,False,analytical,1.0777972942920753,0.32300216498885603,1.7057222239302057,0.8106361279361084,snare,snare
mil_std_461g_emi_control,0,0.590124566800641,False,institutional,1.7281680879200867,0.8912231514919507,4.532073409290473,0.8033520044787894,tangled_rope,rope
mil_std_810f_tailoring,0,0.4119315700882379,False,institutional,1.546404189982958,8.888868945339416,2.3216937713812817,0.7388088646982938,tangled_rope,tangled_rope
minimax_theorem,0,0.03324401513594033,False,institutional,0.3485491398581495,0.033291896961379144,0.16564578355890783,0.7990175406454598,mountain,mountain
minnesota_sovereignty_2026,0,0.7497231053956158,False,institutional,2.1445052942020637,16.72303305439156,2.952670320975767,0.823436914142774,snare,tangled_rope
mirror_of_erised_expectation,0,0.9925541022700531,False,institutional,3.0735684485747408,22.824389900880846,18.459582414087684,0.19123435525541532,snare,rope
misunderstanding_as_mismatch,0,0.5380343124459922,False,institutional,1.7835444915039025,11.771562751234827,2.8271976977051136,0.7598281759651204,snare,tangled_rope
mit_tfus_consciousness_2026,5,0.7507703257122034,True,institutional,2.2381199301601122,16.792605181941305,5.058394196299847,0.6987725167420942,snare,tangled_rope
mltt_economic_model,0,0.9909408110256598,False,institutional,2.933889706654793,4.728623317251092,9.468582371356765,0.50059859736178,tangled_rope,rope
model_autonomy_creep,0,0.7110083398770009,False,institutional,2.0759819330074842,15.803116513037525,3.100221422598917,0.803822149887888,snare,tangled_rope
model_collapse_feedback_loop,5,0.9998626282443281,True,institutional,3.135046181541434,12.501393938852669,19.589395208550222,0.3618284890492096,snare,rope
model_of_models_regression,0,0.9839433841465008,False,institutional,3.0512474837018315,22.60772663056545,17.727286010533,0.21587489533043697,snare,rope
